name,stationID,evaNr,rl100Code,lat,lon
Steinfeld (Pfalz),7461,,,49.044675,8.039369
Steinfeld (b Stendal),5994,,,52.614734,11.728617
Steinfurt-Borghorst,781,,,52.118737,7.397539
Steinfurt-Burgsteinfurt,997,,,52.147384,7.32934
Steinfurt-Grottenkamp,3369,,,52.123249,7.375921
Steinhagen (Westf),5996,,,52.017419,8.420787
Steinhagen Bielefelder Straße,3030,,,52.011416,8.436453
Steinhausen-Neuburg,5997,,,53.942319,11.596334
Steinheim (Westf),5999,,,51.868177,9.088447
Steinheim-Sandebeck,5496,,,51.818371,8.986954
Steinheim/Main,5998,,,50.121369,8.906852
Steinpleis,6004,,,50.708976,12.394074
Steinsfurt,6005,,,49.235822,8.907978
Steintorbrücke,6006,,,51.490201,11.986895
Steinweiler,4342,,,49.120844,8.130696
Steinwenden,6007,,,49.4541216,7.5241971
Stelle,6008,,,53.387699,10.109023
Stellingen,2797,,,53.589843,9.918336
Stendal Hbf,6010,,,52.594723,11.854412
Stendal Hochschule,8238,,,52.6162339,11.8483686
Stendal Vorbf,6012,,,52.595836,11.87129
Stendal-Stadtsee,6013,,,52.606837,11.836728
Stenn,6015,,,50.678758,12.441635
Sterbfritz,6017,,,50.312868,9.625417
Sternfeld,6021,,,53.824775,13.15042
Sternschanze,2516,,,53.563719,9.967204
Stetten (Donau),6023,,,48.022814,8.872354
Stetten (Schwab),6024,,,48.027663,10.43604
Stetten-Beinstein,6026,,,48.811924,9.35245
Stettfeld-Weiher,8262,,,49.1836249,8.6369276
Stift Keppel-Allenbach,6028,,,50.977961,8.09223
Stockau,6029,,,49.919576,11.666718
Stockdorf,6030,,,48.093258,11.400845
Stockhausen (Lahn),6031,,,50.540536,8.325365
Stockheim (Oberfr),6032,,,50.306822,11.282133
Stockstadt (Main),6034,,,49.976627,9.063369
Stockstadt (Rhein),6035,,,49.809433,8.47244
Stolberg (Rheinl) Hbf,6037,,,50.79448,6.217478
Stollberg (Sachs),6038,,,50.70931,12.773549
Stolpen,6039,,,51.037051,14.08725
Stommeln,6040,,,51.018092,6.752466
Storkow (Mark),6041,,,52.251632,13.9209
Storkower Straße,6042,,,52.52391,13.464398
Storzingen,6045,,,48.134881,9.127085
Stotternheim,6047,,,51.052351,11.048324
Stralsund Hbf,6049,,,54.308626,13.077321
Stralsund Rügendamm,6050,,,54.305322,13.107522
Stralsund-Grünhufe,8014,,,54.304298,13.04393
Strasburg (Uckerm),6051,,,53.515101,13.745272
Straubing,6056,,,48.876978,12.574094
Straubing Hafen,8338,,,48.8917549,12.6625827
Straubing Ost,6057,,,48.876407,12.592248
Strausberg,6058,,,52.5320832,13.8334984
Strausberg Nord,6059,,,52.590146,13.908476
Strausberg Stadt,6060,,,52.57698,13.888133
Straußfurt,6061,,,51.1638981,10.9874654
Straß-Moos,6052,,,48.711321,11.050315
Straßberg-Winterlingen,6053,,,48.178747,9.087718
Straßkirchen,6055,,,48.833615,12.720746
Stresow,7761,,,52.531976,13.209125
Strohkirchen,6064,,,53.398386,11.318463
Strullendorf,6065,,,49.84555,10.96167
Struthütten,6066,,,50.78144,7.973309
Stubben,6067,,,53.405793,8.780519
Stumsdorf,6069,,,51.616234,12.066859
Stuttgart Ebitzweg,6070,,,48.803938,9.231701
Stuttgart Feuersee,6079,,,48.772768,9.166273
Stuttgart Flughafen/Messe,1824,,,48.690648,9.19263
Stuttgart Hbf,6071,,,48.784084,9.181635
Stuttgart Neckarpark,6072,,,48.7919979,9.24105227
Stuttgart Nordbahnhof,6073,,,48.803769,9.188026
Stuttgart Nürnberger Straße,6074,,,48.806423,9.234858
Stuttgart Schwabstraße,6083,,,48.770255,9.156959
Stuttgart Stadtmitte,6085,,,48.776229,9.172925
Stuttgart Universität,6076,,,48.745837,9.105398
Stuttgart Österfeld,6075,,,48.737651,9.116774
Stuttgart-Bad Cannstatt,6077,,,48.801377,9.217531
Stuttgart-Feuerbach,6078,,,48.813673,9.169382
Stuttgart-Münster,6080,,,48.820724,9.21586
Stuttgart-Obertürkheim,6081,,,48.762013,9.267889
Stuttgart-Rohr,6082,,,48.717902,9.108328
Stuttgart-Sommerrain,6084,,,48.81527,9.248327
Stuttgart-Untertürkheim Pbf,6086,,,48.779751,9.250569
Stuttgart-Vaihingen,6087,,,48.726279,9.113226
Stuttgart-Weilimdorf,6088,,,48.82208,9.094328
Stuttgart-Zazenhausen,6089,,,48.836034,9.199539
Stuttgart-Zuffenhausen,6090,,,48.8294396,9.16697234
Subzin-Liessow,6093,,,53.891919,12.347623
Suchsdorf,7289,,,54.349605,10.091264
Suderburg,6095,,,52.904892,10.43279
Suerhop,6098,,,53.315903,9.855154
Suhl,6099,,,50.605145,10.682826
Suhl-Heinrichs,6101,,,50.602098,10.638454
Sukow (b Schwerin),6103,,,53.554785,11.559558
Sulz (Neckar),6107,,,48.366485,8.636748
Sulzbach (Murr),6111,,,48.999461,9.500409
Sulzbach (Saar),6112,,,49.299561,7.055062
Sulzbach (Saar) Altenwald,6113,,,49.312078,7.078876
Sulzbach (Taunus),6114,,,50.129833,8.527989
Sulzbach (Taunus) Nord,6115,,,50.1387697,8.51758003
Sulzbach-Rosenberg,6116,,,49.499478,11.739277
Sulzbach-Rosenberg Hütte,6117,,,49.489036,11.775299
Sulzbachtal,6367,,,49.5227429,7.66367197
Sulzberg,6118,,,47.675214,10.363935
Sundgauer Straße,6123,,,52.436544,13.274377
Swisttal-Odendorf,4723,,,50.651162,6.879764
Syke,6128,,,52.91616,8.809786
Syrau,6130,,,50.544769,12.085313
Sythen,6131,,,51.77176,7.226526
Sättelstädt,5516,,,50.945914,10.480338
Sömmerda,5895,,,51.1649544,11.127584
Sörup,5912,,,54.716662,9.669912
Südende,7146,,,52.448457,13.353894
Süderbrarup,6094,,,54.637409,9.770907
Süderdeich,6096,,,54.198185,8.911247
Sülldorf,6105,,,53.581122,9.797519
Sülstorf,6106,,,53.513998,11.388039
Sülzbach,6108,,,49.14855,9.340458
Sülzbach Schule,7459,,,49.1448326,9.35153246
Sülzenbrücken,6120,,,50.887391,10.895873
Sünching,6122,,,48.884159,12.356769
Süßen,6127,,,48.683641,9.76028
Taben,6132,,,49.5526606,6.60081983
Tamm (Württ),6137,,,48.921605,9.125828
Tangerhütte,6138,,,52.433869,11.809943
Tangermünde,6139,,,52.545741,11.969957
Tangermünde West,7973,,,52.547736,11.960454
Tanndorf,6142,,,51.1615533,12.8481996
Tannheim (Württ),6144,,,47.994955,10.09692
Tannroda,6145,,,50.862446,11.247149
Tantow,6146,,,53.269275,14.347926
Tapfheim,6147,,,48.679208,10.694078
Tarp,6148,,,54.664815,9.398599
Tating,6150,,,54.322847,8.709512
Taubenheim (Spree),6151,,,51.0422,14.480637
Tauberfeld,6153,,,48.819238,11.275691
Taucha (b Leipzig),6154,,,51.3790166,12.4844706
Taufkirchen,6157,,,48.051552,11.609252
Tautenhain,6158,,,51.0900632,12.6791078
Teicha,6160,,,51.5550546,11.9592941
Teichland,4379,,,51.818613,14.423813
Teisendorf,6162,,,47.849397,12.834452
Telgte,6164,,,51.981193,7.780876
Teltow,6165,,,52.38863,13.29992
Teltow Stadt,2871,,,52.396906,13.276623
Temmels,6166,,,49.688479,6.462523
Templin,6167,,,53.112345,13.491481
Templin Stadt,6168,,,53.1170683,13.5087874
Teningen-Mundingen,6170,,,48.128777,7.824408
Teschenhagen,6172,,,54.389367,13.374233
Teschow,6173,,,53.994354,11.637959
Tessin,6174,,,54.032017,12.462614
Tessin West,7983,,,54.034436,12.44257
Teterow,6175,,,53.768437,12.577966
Teuchern,6178,,,51.133858,12.016542
Teutschenthal,6181,,,51.464358,11.782738
Teutschenthal Ost,6182,,,51.465749,11.819821
Thale Hbf,6184,,,51.746047,11.031048
Thale Musestieg,2459,,,51.751434,11.04688
Thaleischweiler-Fröschen,6185,,,49.2612618,7.57867277
Thalfingen (b Ulm),6186,,,48.432982,10.047853
Thann-Matzbach,6189,,,48.26651,12.04746
Thansüß,6190,,,49.622265,11.937845
Tharandt,6191,,,50.982872,13.592111
Thayngen,6192,,,47.745502,8.7043
Theisbergstegen,6193,,,49.518978,7.448373
Theißen,6194,,,51.090429,12.106626
Themar,6195,,,50.506715,10.617521
Thesdorf,6197,,,53.644372,9.813837
Thyrow,6208,,,52.247228,13.259634
Thüngersheim,6203,,,49.877985,9.840298
Thür,6204,,,50.358808,7.27708
Tiebensee,6209,,,54.219487,9.019229
Tiefenau,6210,,,51.390689,13.413904
Tiefstack,6215,,,53.531225,10.065591
Tiengen (Hochrhein),6216,,,47.635471,8.272003
Tiergarten,6217,,,52.514061,13.336392
Timmendorfer Strand,6218,,,53.994212,10.76227
Titisee,6220,,,47.903402,8.155069
Torgau,6228,,,51.563036,12.991134
Torgelow,6229,,,53.63462,14.008758
Tornesch,6230,,,53.697313,9.71497
Tostedt,6231,,,53.272046,9.732013
Traben-Trarbach DB,6232,,,49.951565,7.120722
Trabitz,6233,,,49.801467,11.894621
Trais-Horloff,6234,,,50.45059,8.910969
Trasadingen,6235,,,47.665238,8.436804
Traunstein,6240,,,47.869727,12.638801
Trebbin,6242,,,52.217618,13.230382
Treben-Lehma,6243,,,51.046935,12.440947
Trebgast,6244,,,50.0653281,11.5522903
Trebitz (b Könnern),6245,,,51.704991,11.763092
Trebnitz (Mark),6247,,,52.538262,14.216504
Trechtingshausen,6249,,,50.009042,7.852359
Treis-Karden,6250,,,50.179836,7.299635
Treptower Park,6251,,,52.493559,13.461441
Treuchtlingen,6252,,,48.961267,10.908159
Treuen,6253,,,50.547935,12.301859
Treuenbrietzen,6254,,,52.091919,12.857911
Treuenbrietzen Süd,6255,,,52.080609,12.880916
Treysa,6256,,,50.910661,9.185673
Triangel,6257,,,52.509506,10.57824
Triberg,6258,,,48.140004,8.236806
Triebes,6262,,,50.688044,12.023306
Triefenried,6263,,,48.969669,13.052686
Trier Hafenstraße,8299,,,49.7920146,6.68272376
Trier Hbf,6264,,,49.756846,6.652453
Trier Süd,6265,,,49.7446305,6.63668633
Trier West,6266,,,49.7517778,6.6235435
Trier-Euren,1733,,,49.7380853,6.61229968
Trier-Pallien,8307,,,49.7642,6.63014
Trier-Zewen,7012,,,49.719988,6.58089101
Triesdorf,6268,,,49.200919,10.679144
Triptis,6269,,,50.740882,11.872173
Trochtelfingen (b Bopfingen),6271,,,48.838365,10.401823
Troisdorf,6273,,,50.813922,7.150892
Trompet,6274,,,51.413489,6.669107
Tromsdorf,6275,,,51.118495,11.481268
Trossingen Bahnhof,6276,,,48.087664,8.585154
Tuttlingen,6292,,,47.980579,8.798542
Tuttlingen Gänsäcker,8039,,,47.964663,8.781233
Tuttlingen Nord,7993,,,47.992605,8.823737
Tuttlingen Schulen,8038,,,47.987335,8.801166
Tuttlingen Zentrum,6293,,,47.985615,8.809435
Tutzing,6294,,,47.907142,11.27289
Twistringen,6295,,,52.79188,8.644832
Tönning,6225,,,54.314139,8.937601
Töppeln,6227,,,50.890855,12.006161
Tübingen Hbf,6279,,,48.5156414,9.05539513
Tübingen-Derendingen,6281,,,48.503486,9.05059
Tübingen-Lustnau,6282,,,48.524048,9.094876
Türkenfeld,6286,,,48.104725,11.077277
Türkheim (Bay),6287,,,48.04569,10.617439
Türkismühle,6288,,,49.580358,7.114615
Ubbedissen,6298,,,51.988447,8.637579
Ubstadt-Weiher,6302,,,49.167021,8.623335
Uchtspringe,6303,,,52.543674,11.592243
Uder,6306,,,51.367042,10.062149
Uebigau,6308,,,51.585421,13.296519
Ueckermünde,6309,,,53.733923,14.05408
Ueckermünde Stadthafen,8162,,,53.736202,14.052233
Uelzen,6310,,,52.969781,10.553053
Uffenheim,6311,,,49.551264,10.242887
Uffing am Staffelsee,6312,,,47.72015,11.158954
Uhingen,6314,,,48.708605,9.585528
Uhldingen-Mühlhofen,6315,,,47.736997,9.248419
Uhlerborn,6316,,,50.010673,8.142584
Uhlstädt,6317,,,50.741642,11.462662
Uhsmannsdorf,6318,,,51.328137,14.894309
Uhyst,6319,,,51.3628449,14.5090556
Ulbersdorf,6321,,,50.955621,14.219801
Ulm Hbf,6323,,,48.3993985,9.98260796
Ulm Ost,6324,,,48.407159,9.994631
Ulm-Donautal,5734,,,48.36634,9.940355
Ulm-Söflingen,6325,,,48.402726,9.958849
Umrathshausen Ort,6328,,,47.805741,12.326966
Unadingen,6329,,,47.881166,8.397886
Undorf,6330,,,49.02714,11.939138
Unfriedsdorf,6331,,,50.199537,11.752578
Unkel,6334,,,50.602992,7.219678
Unna,6335,,,51.538982,7.692858
Unna West,6336,,,51.53898,7.676431
Unna-Königsborn,6337,,,51.55328,7.687808
Unnau-Korb,6338,,,50.654168,7.888829
Unterammergau,6341,,,47.617464,11.030051
Unterasbach,6342,,,49.416691,10.98539
Unterelchingen,6344,,,48.452989,10.100191
Unterföhring,6346,,,48.19031,11.646772
Untergrainau,6347,,,47.481117,11.042821
Untergriesheim,6348,,,49.265104,9.222779
Unterhaching,6350,,,48.064962,11.612359
Unterhausen (Bay),6351,,,48.716773,11.100288
Unterheckenhofen,6352,,,49.213517,11.056154
Unterkochen,6354,,,48.815008,10.126493
Unterlemnitz,6356,,,50.469342,11.623841
Unterlenningen,6357,,,48.565255,9.460555
Unterloquitz,6358,,,50.580446,11.391975
Unterlüß,6359,,,52.8348694,10.300262
Untermaßfeld,6360,,,50.536633,10.415475
Unterreichenbach,6362,,,48.826858,8.711284
Unterschleißheim,6363,,,48.2737,11.568628
Untersteinach (b Stadtsteinach),6366,,,50.129846,11.528122
Unterwellenborn,6368,,,50.659253,11.435073
Urbach (b Schorndorf),6371,,,48.804956,9.573734
Urft,6373,,,50.512369,6.580173
Urmersbach,5137,,,50.255912,7.13185
Urmitz Rheinbrücke,8137,,,50.4184173,7.52799511
Urschalling,6375,,,47.835815,12.33869
Urspring,6376,,,48.550144,9.894569
Usch-Zendscheid,6379,,,50.102659,6.602947
Uslar,6380,,,51.654481,9.65524
Utting,6382,,,48.022741,11.093969
Utzedel,6383,,,53.860724,13.116222
Vach,6385,,,49.517572,10.986146
Vachdorf,6387,,,50.529337,10.538533
Vachendorf,6388,,,47.826814,12.32188
Vahldorf,6389,,,52.252389,11.499764
Vaihingen (Enz),6390,,,48.948118,8.957632
Vallendar,6392,,,50.3997167,7.61003852
Varel (Oldb),6393,,,53.399098,8.150187
Vastorf,6394,,,53.199049,10.555558
Vaterstetten,6395,,,48.104109,11.76438
Vatterode,6396,,,51.5975443,11.4293003
Vatteröder Teich,7965,,,51.5981141,11.4121771
Vechelde,6397,,,52.257212,10.35976
Vechta,6398,,,52.728904,8.280367
Vechta Stoppelmarkt,7901,,,52.7483663,8.29204917
Veddel,6399,,,53.521703,10.013313
Vehlefanz,6401,,,52.722332,13.114827
Veilsdorf,6402,,,50.41533,10.813763
Veitshöchheim,6403,,,49.831432,9.876196
Velbert Rosenhügel,5560,,,51.300124,7.101725
Velbert-Langenberg,3529,,,51.354764,7.122377
Velbert-Neviges,4469,,,51.313159,7.090484
Velbert-Nierenhof,4550,,,51.372376,7.134154
Velden (b Hersbruck),6404,,,49.610808,11.518333
Velgast,6405,,,54.277316,12.803137
Vellmar-Niedervellmar,4534,,,51.351851,9.478438
Vellmar-Obervellmar,4703,,,51.359679,9.452475
Vellmar-Osterberg/EKZ,8134,,,51.35426,9.460796
Velten (Mark),6406,,,52.684889,13.172034
Ventschow,6407,,,53.787208,11.580016
Verden (Aller),6408,,,52.920818,9.237855
Vernawahlshausen,6409,,,51.629438,9.61414754
Vetschau,6411,,,51.789759,14.081023
Vienenburg,6412,,,51.955034,10.562174
Vierkirchen-Esterhofen,1719,,,48.361118,11.445108
Viernau,6414,,,50.667106,10.558908
Viersen,6415,,,51.254947,6.403896
Vieselbach,6416,,,50.9929503,11.1383289
Villingen (Schwarzw),6418,,,48.058022,8.465261
Villingen-Schwenningen Eisstadion,7153,,,48.052772,8.528553
Villingen-Schwenningen Hammerstatt,7154,,,48.060175,8.546922
Villmar,6419,,,50.3956526,8.18701923
Vilseck,6421,,,49.615629,11.801058
Vilshofen (Niederbay),6423,,,48.629551,13.190867
Vinzelberg,6425,,,52.569185,11.67196
Visselhövede,6426,,,52.980059,9.566642
Vlotho,6428,,,52.1718,8.86419
Voerde (Niederrhein),6429,,,51.597541,6.688813
Vogelsang (Kr Oberhavel),6433,,,53.037712,13.385687
Vogelweh,6435,,,49.438535,7.706011
Vohburg-Rockolding,6436,,,48.7394368,11.6089118
Voigtsgrün,6442,,,50.634018,12.426541
Voigtstedt,6443,,,51.391632,11.306824
Volkringhausen,6447,,,51.359889,7.872214
Volpriehausen,6450,,,51.660967,9.737822
Vorhop,6452,,,52.64804,10.656384
Vormwald,6453,,,50.980421,8.143094
Vormwald Dorf,6454,,,50.989929,8.127215
Vorra (Pegnitz),6455,,,49.5626732,11.4932942
Vöhringen,6439,,,48.279088,10.083628
Vöhrum,6440,,,52.3354309,10.1688015
Völklingen,6445,,,49.249091,6.848156
Völksen-Eldagsen,1544,,,52.211875,9.626528
Wabern (Bz Kassel),6457,,,51.103134,9.35804
Wachenheim (Pfalz),6458,,,49.4393,8.191152
Wackershofen-Freilandmuseum,8003,,,49.137249,9.697115
Waffenbrunn,6462,,,49.261541,12.675032
Waghäusel,6464,,,49.248186,8.508313
Wahlbach (Kr Siegen),6466,,,50.758416,8.053783
Wahlitz,6467,,,52.109177,11.788868
Wahlstedt,6490,,,53.9610551,10.2298661
Wahrenholz,6470,,,52.608002,10.606954
Waiblingen,6471,,,48.826124,9.299882
Waibstadt,8165,,,49.300941,8.919354
Waidmannslust,6472,,,52.60648,13.320996
Waigolshausen,6473,,,49.967293,10.116027
Wakendorf,6474,,,53.866266,10.365956
Walddrehna,6479,,,51.772723,13.617249
Waldenburg (Württ),6482,,,49.202537,9.658699
Waldershof,6483,,,49.9832305,12.057994
Waldfischbach,6484,,,49.2883372,7.6515162
Waldhausen (b Schorndorf),6485,,,48.789185,9.637927
Waldheim,6486,,,51.0758187,13.0139226
Waldkirch,6487,,,48.095691,7.957245
Waldmünchen,6491,,,49.377886,12.696007
Waldshut,6494,,,47.621368,8.219526
Walhausen (Saar),6497,,,49.5588,7.129374
Walheim (Württ),6498,,,49.010941,9.152118
Walkenried,6499,,,51.584876,10.608814
Walldorf (Hess),6503,,,50.001339,8.580811
Walldorf (Werra),6504,,,50.617603,10.390843
Wallersdorf,6508,,,48.740644,12.743464
Wallertheim,6509,,,49.832648,8.049458
Walleshausen,6510,,,48.150218,10.980995
Wallhausen (Helme),6511,,,51.4620256,11.206677
Wallwitz (Saalkr),6514,,,51.581758,11.921079
Walpertskirchen,6516,,,48.260872,11.970421
Walporzheim,6517,,,50.5325118,7.07847834
Walschleben,6518,,,51.067881,10.955958
Walsleben,6519,,,52.947039,12.679027
Walsrode,6520,,,52.864855,9.600906
Waltershausen,6522,,,50.90073,10.563743
Waltershausen-Schnepfenthal,6523,,,50.883974,10.576211
Wandersleben,6526,,,50.906666,10.852498
Wandsbeker Chaussee,6530,,,53.569734,10.059975
Wangen (Allgäu),6531,,,47.689227,9.830573
Wanne-Eickel Hbf,6533,,,51.531256,7.165783
Wannweil,6534,,,48.512315,9.150449
Wansleben am See,6535,,,51.462417,11.746764
Warburg (Westf),6537,,,51.492953,9.163845
Waren (Müritz),6538,,,53.521512,12.680678
Warendorf,6539,,,51.950091,7.984464
Warendorf-Einen-Müssingen,8249,,,51.9614,7.894774
Warnemünde,6545,,,54.176852,12.091271
Warnemünde Werft,6546,,,54.16932,12.085638
Warngau,6547,,,47.83357,11.709472
Warnitz (Uckermark),6548,,,53.182031,13.876684
Warschauer Straße,6550,,,52.505976,13.451646
Wartenberg,6551,,,52.572989,13.503633
Warthausen,8006,,,48.129915,9.801661
Wasbek,6554,,,54.075581,9.898016
Wasenweiler,6555,,,48.046587,7.686813
Wasseralfingen,6556,,,48.858615,10.103645
Wasserburg (Bodensee),6557,,,47.571903,9.639064
Wasserburg (Günz),6558,,,48.438377,10.269707
Wasserliesch,6562,,,49.708467,6.537216
Wasserthaleben,6563,,,51.2584572,10.8902943
Wasserzell (b Eichstätt),6565,,,48.875347,11.16797
Wasungen,6566,,,50.662895,10.359287
Wattenscheid,6568,,,51.473214,7.139521
Wattenscheid-Höntrop,6569,,,51.459894,7.153535
Watzenborn-Steinberg,6570,,,50.5454555,8.72299701
Waßmannsdorf,8214,,,52.36842,13.4635305
Weckesheim,6573,,,50.359559,8.843673
Weddel (Braunschw),6574,,,52.269118,10.623494
Wedding,7756,,,52.543251,13.36817
Wedel (Holst),6575,,,53.581995,9.705161
Weener,6576,,,53.163271,7.343095
Weesenstein,6577,,,50.936358,13.862885
Weetzen,6578,,,52.298351,9.635376
Weeze,6579,,,51.624294,6.197976
Wefensleben,6580,,,52.17694,11.155205
Wegberg,6584,,,51.145179,6.281289
Wegeleben,6585,,,51.871583,11.168551
Wegenstedt,6586,,,52.387075,11.208882
Wehr (Mosel),6587,,,49.586464,6.376822
Wehr-Brennet,6588,,,47.58092,7.910525
Wehretal-Reichensachsen,5188,,,51.154096,9.985977
Weichering,6591,,,48.720645,11.330409
Weickersdorf (Sachs),6593,,,51.110906,14.151122
Weickersgrüben,6594,,,50.107067,9.782546
Weida,6595,,,50.785919,12.0622426
Weida Altstadt,6596,,,50.76787,12.058457
Weida Mitte,6304,,,50.776506,12.055613
Weiden (Oberpf),6597,,,49.67049,12.153846
Weidenbach,6598,,,48.254124,12.347317
Weidenthal,7083,,,49.417494,7.994912
Weiding,6602,,,49.255722,12.776995
Weiherhammer,6603,,,49.631253,12.061829
Weiherhof,6604,,,49.459926,10.928488
Weil am Rhein,6606,,,47.5936076,7.60843992
Weil am Rhein Gartenstadt,7988,,,47.588707,7.616284
Weil am Rhein Ost,6607,,,47.590629,7.63478
Weil am Rhein Pfädlistraße,7987,,,47.589015,7.626493
Weil der Stadt,6608,,,48.755483,8.872806
Weilbach (Unterallg),6610,,,48.125996,10.429623
Weilburg,6612,,,50.4872757,8.268435
Weiler (Rems),6613,,,48.800301,9.501991
Weilerswist,6614,,,50.750293,6.845078
Weilerswist-Derkum,1168,,,50.704964,6.81683
Weilheim,8040,,,48.025106,8.775956
Weilheim (Oberbay),6616,,,47.845363,11.14286
Weimar,6617,,,50.991487,11.326458
Weimar Berkaer Bf,6619,,,50.980626,11.313686
Weimar West,7110,,,50.988083,11.311561
Weinböhla Hp,8114,,,51.159098,13.561549
Weingarten Berg,7977,,,47.816852,9.616876
Weinheim (Bergstr) Hbf,6622,,,49.553302,8.665351
Weinheim-Lützelsachsen,3873,,,49.5280746,8.65017271
Weinheim-Sulzbach,8290,,,49.5758,8.65636
Weinsberg,6623,,,49.147997,9.287024
Weinsberg West,7638,,,49.1512575,9.27402735
Weinsberg/Ellhofen Gewerbegebiet,7713,,,49.148758,9.305552
Weischlitz,6624,,,50.448105,12.060517
Weisen,6625,,,53.025546,11.787505
Weisenheim (Sand),6627,,,49.513931,8.249874
Weiterstadt,6647,,,49.909706,8.579385
Weixdorf,6648,,,51.1500397,13.8066763
Weixdorf Bad,6649,,,51.140116,13.802003
Weizern-Hopferau,6650,,,47.614593,10.62046
Weißandt-Gölzau,6629,,,51.66967,12.028765
Weißenau,6631,,,47.765975,9.594383
Weißenburg (Bay),6632,,,49.029673,10.96539
Weißenfels,6633,,,51.204615,11.970926
Weißenfels West,6634,,,51.194482,11.943964
Weißenohe,6635,,,49.6292892,11.249367
Weißenthurm,6638,,,50.421177,7.450988
Weißwasser (Oberlausitz),6643,,,51.505442,14.638027
Welgesheim-Zotzenheim,6652,,,49.878575,7.956653
Welkers,6653,,,50.480996,9.722538
Wellen (Mosel),6655,,,49.67266,6.441322
Wellen (b Magdeburg),6654,,,52.136163,11.432138
Wellingsbüttel,6657,,,53.641327,10.082825
Wellmitz,6658,,,52.064644,14.714896
Welschingen-Neuhausen,6661,,,47.83403,8.769216
Welver,6664,,,51.616253,7.956653
Wemmetsweiler Rathaus,6666,,,49.369521,7.085936
Wendisch Evern,6668,,,53.217641,10.462781
Wendisch-Rietz,5546,,,52.206826,14.009652
Wendlingen (Neckar),6671,,,48.672961,9.373011
Wennigsen (Deister),6674,,,52.279628,9.572167
Werbig,6677,,,52.564886,14.405238
Werdau,6678,,,50.7257385,12.3670193
Werdau Nord,6679,,,50.743676,12.371521
Werder (Havel),6681,,,52.392939,12.926189
Werdohl,6683,,,51.259485,7.757544
Werdorf,6684,,,50.5928291,8.41726273
Werl,6686,,,51.558073,7.914136
Wernau (Neckar),6687,,,48.694247,9.413898
Wernberg,6688,,,49.538931,12.146226
Werne a d Lippe,6689,,,51.66925,7.622934
Werneuchen,6690,,,52.637456,13.73831
Wernfeld,6691,,,50.026065,9.725529
Wernigerode Elmowerk,6693,,,51.838791,10.769264
Wernigerode Hbf,6692,,,51.840254,10.788805
Wernshausen,6696,,,50.72124,10.353606
Wertach-Haslach,6697,,,47.6289151,10.4602504
Werther,6700,,,51.4699192,10.7421452
Wesel,6701,,,51.65584,6.627134
Wesel-Blumenkamp,714,,,51.695217,6.613118
Wesel-Feldmark,6702,,,51.676658,6.616308
Wesselburen,6704,,,54.207179,8.932718
Wesseln,8065,,,52.081543,10.034206
Westbarthausen,6706,,,52.096975,8.232642
Westbevern,6707,,,52.030984,7.743702
Westend,6708,,,52.51807,13.284638
Westendorf,6709,,,48.571845,10.84337
Westerburg,6710,,,50.557642,7.966978
Westerham,6712,,,47.903892,11.828482
Westerhausen,6713,,,52.236324,8.278625
Westerland (Sylt),6714,,,54.906839,8.310925
